GeneSymbol;entry_name;MB278;MB282;MB275;MB247;MB091;MB234;MB199;MB136;MB288;Burdenko_1360;MB226;MB118;MB166;MB239;MB102;MB271;MB177;MB037;MB265;MB170;MB244;MB260;MB274;MB264;MB268;MB095;MB227;MB269;MB088;MB281;MB284;MB174;MB277;MB164;x5M15;MB287;MB099;MB266;MB104;MB248;x1M6;MB106;MB270;MB018;MB206
RAB14; ras-related protein Rab-14 GN=RAB14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,167162271;NaN;NaN;NaN;0,630393295;-12,0840123;NaN;NaN;NaN;0,05537691;0,254841531;0,211477889;-1,583836051;0,191832778;-1,942588224;1,391786916;0,648493257;-0,212839306
KHNYN; protein KHNYN isoform 2 GN=KHNYN;NaN;NaN;NaN;-0,395555754;-0,662137449;-0,334536582;0,204715202;NaN;NaN;0,182834625;-0,422316286;-0,093796371;-1,260730392;-1,089561996;-1,28812521;0,547790838;-0,562075633;-1,073109839;-0,933299883;-0,615839389;0,102768294;-1,604034855;0,282431392;-1,003893223;-0,457325174;-0,529750253;-0,930419029;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,717684749;-1,093376989;-2,83168304;-2,024904318;-1,030751633;-0,161768109;-1,131285499;-1,981587413;-2,498613547
THY1; thy-1 membrane glycoprotein preproprotein GN=THY1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,41089667;2,488138424;1,366064691;1,267355249;0,925607137;NaN;0,189566759;0,784257992;4,621011137
IGFN1; immunoglobulin-like and fibronectin type III domain-containing protein 1 GN=IGFN1;0,263430628;-0,399285803;-0,26749254;0,03819159;1,38480612;-0,280360617;1,098434555;-1,057513433;0,678284296;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
IGFN1; immunoglobulin-like and fibronectin type III domain-containing protein 1 GN=IGFN1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,399821288;1,144497895;0,199696391;2,950002048;2,471454947;0,461998752;0,410931814;2,612749002;1,143636554
IAH1; isoamyl acetate-hydrolyzing esterase 1 homolog isoform a precursor GN=IAH1;1,494579424;2,168233267;0,652732993;NaN;-0,071649202;0,476748489;1,032742363;0,625236709;0,952936326;0,480132944;-1,264344648;1,291017469;0,136158882;-1,180358829;-0,655473163;1,753924406;-1,432351589;-1,097907293;0,075079062;-16,7492318;1,017051741;0,33466536;0,445944304;NaN;-0,34184418;-0,150530127;0,588761093;0,008211192;-1,462779608;-1,918040857;-0,89389033;0,765692333;-0,151523665;-0,380546802;-0,910312714;-1,417408118;-0,602500777;0,592086911;0,66977816;-0,360874037;-0,311518535;0,172735438;2,72731531;-0,772703547;1,235067524
IMPDH2; inosine-5'-monophosphate dehydrogenase 2 GN=IMPDH2;-0,04537237;-1,504347708;-1,023894891;NaN;1,599753724;0,417154928;3,231139199;1,707666897;1,236692844;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,604905287;-1,909368703;-0,888296062;-1,841396631;-1,390788797;NaN;-2,093476244;-1,542933797;0,528246034;4,089173544;0,378141568;-0,959696271;-0,393181409;2,927470295;NaN;-0,252855018;-0,003996982;-0,626700754;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PDZRN3; E3 ubiquitin-protein ligase PDZRN3 isoform 1 GN=PDZRN3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,136320628;0,736668264;-0,072771145;0,260575925;NaN;-0,505710035;NaN;2,8456776;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PDZRN3; E3 ubiquitin-protein ligase PDZRN3 isoform 1 GN=PDZRN3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-2,011289358;-0,727137663;-1,400231035;-0,887864694;-1,236566392;-3,125688885;-1,899336626;-0,200758492;-0,589055263
CXADR; coxsackievirus and adenovirus receptor isoform 1 precursor GN=CXADR;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,753842614;0,400428901;NaN;0,434917539;0,63082538;0,289584584;NaN;-0,072370253;1,304855955;0,086804028;0,257231098;-0,225731376;2,491597105;0,317702185;0,795499242;-0,619494793;1,31500717;1,430441756;-0,768631506;-0,212876608;-0,385844059;-1,148495943;0,513977619;-0,732069239;0,523448858;-0,502618382;-0,067449076
FUBP1; far upstream element-binding protein 1 isoform 1 GN=FUBP1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,670275192;-0,746352392;0,048346366;1,128377398;0,163964605;0,0112953;0,067573063;0,518228647;NaN;NaN;0,169544125;NaN;0,238907282;2,082234731;1,571881899;NaN;0,06334348;-16,17473886;-0,271688663;-11,3827104;NaN;NaN;1,051876873;2,339233878;1,498868354;-0,58810278;NaN;NaN;0,038665075;-0,866323538;0,945932163;-2,783573832;-0,257086414;-1,818127314
STAT1; signal transducer and activator of transcription 1-alpha/beta isoform alpha GN=STAT1;-0,955528576;-0,953937796;-1,453930745;-1,463556289;-0,637430828;-0,809930671;-2,413806115;-0,211502687;-1,760200857;-0,030728508;0,396274172;2,175232699;1,844448563;-0,208714798;1,411105668;1,41854226;1,326928791;0,508967751;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,766416429;0,025941952;-0,355212164;1,205777536;1,742154822;0,928110252;-1,334305383;0,941687313;1,173613921
SPP1; osteopontin isoform OPN-a precursor GN=SPP1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,235040885;2,8440311;1,378623318;0,516835399;0,194458805;4,773430321;-0,160378914
SRSF3; serine/arginine-rich splicing factor 3 GN=SRSF3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,099867652;0,244361839;-0,370969918;0,086990397;0,044808827;-0,541367583;0,34656155;-0,581439004;-0,399858952;-0,175184478;-0,094375387;0,361460897;0,607410258;0,274069937;0,36198073;-0,697484763;0,662911519;0,1285945;0,015249356;0,576102828;0,628533473;0,294342988;-1,15455179;0,480877187;-0,298368921;-0,294777443;-0,820033049;1,181743252;-0,50586807;0,516618687;0,054417514;0,813751289;0,527802728;0,078272726;0,626828672;-0,112415127
PSMB8; proteasome subunit beta type-8 isoform E2 precursor GN=PSMB8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,285638039;-0,665007585;-0,282502142;NaN;-7,629863524;-6,059894359;-0,771207804;-0,045965296;-0,677749169;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PTBP1; polypyrimidine tract-binding protein 1 isoform a GN=PTBP1;1,097740483;-0,570029533;0,330206102;0,70518043;-0,429895209;0,190970275;0,614145607;-0,184847553;-0,171467842;0,291152617;0,938818219;-0,120143667;-0,113465735;1,281768279;1,825689274;0,76641031;0,156520583;1,866628379;0,150768523;0,338578365;0,4961228;-0,600038774;0,607599114;-0,353534513;0,746538636;0,591988671;-2,4142987;-2,22640602;0,178994912;-0,405505467;-0,298687534;-0,093206004;-0,095754538;-0,21871959;0,693476425;-0,385578453;-0,136227198;0;1,609941699;0,634393644;1,100102259;1,380512591;-0,359565337;0,44629046;-1,014733876
TMEM192; transmembrane protein 192 GN=TMEM192;0,717154332;0,275204956;0,268772409;-0,154130345;-0,134651086;0,521443659;0,384986798;0,268289709;0,837612822;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,010557247;-1,497156115;-1,254363577;-1,784522251;-0,344761993;-0,207292792;-0,983606019;NaN;-0,719022356;-0,450768045;0,736293646;0,38230961;-0,428179909;1,138133247;-0,526431812;-0,969848;-1,346092908;-0,831871937
TMEM192; transmembrane protein 192 GN=TMEM192;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,712147058;-0,597427901;-1,108049885;0,234854532;-0,104585217;-2,27023719;0,413377836;0,41596004;-1,019230481
AFAP1L1; actin filament-associated protein 1-like 1 isoform 1 GN=AFAP1L1;0,442211311;0,196726472;0,015358423;-0,310988662;-1,147622556;-0,524152458;-0,965522446;-0,764306969;-0,836095407;NaN;1,175801459;NaN;1,573391529;2,196811687;0,408244407;0,34035077;-0,096278984;2,201394014;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,61995085;1,754387213;0,644753692;-1,234937188;0,58028254;0,232546736;-0,173205687;0,362726142;0,577824612;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PSMA4; proteasome subunit alpha type-4 isoform 1 GN=PSMA4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,776107786;-1,277365705;0,781987724;0,674490759;-1,819474199;-1,981633566;1,740260689;-0,525500376;-0,541204442;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,242816673;-0,558321876;-0,947531107;-0,314979582;0,813798658;-0,265166414;0,249062192;-1,150131651;-1,392426979;1,073204509;0,566144959;0,006479824;-0,882136535;-1,979289219;-0,339987212;1,10560226;-0,111211539;0,203846096
PSMA4; proteasome subunit alpha type-4 isoform 1 GN=PSMA4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,048054872;-1,194888373;-1,002876803;-0,014742967;-0,050168734;-1,850928131;-0,967281066;1,163713671;-0,753916774;-0,797658637;-0,579659018;NaN;0,026067276;0,225498397;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
IQSEC2; IQ motif and SEC7 domain-containing protein 2 isoform 1 GN=IQSEC2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,286218687;0,258416495;NaN;NaN;-0,903998016;NaN;1,797799175;1,100169372;3,200844232;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
KAT2B; histone acetyltransferase KAT2B GN=KAT2B;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,24476995;-0,427088615;NaN;NaN;-7,385952531;-0,374046754;NaN;NaN;0,639190309;1,655141672;1,082267247;2,896660717;0,350822086;1,865122293;0,987008319;2,361665864;2,387197666;0,300859807;0,608038468;0,247974544;0,222081237;0,090218509;0,055368644;-1,139231344;0,590714482;0,088102647;0,139394757
WDR48; WD repeat-containing protein 48 isoform 1 GN=WDR48;-0,599321609;0,356865001;-1,356660731;0,575601821;-0,473131796;-1,583292566;1,13662769;0,403883213;-1,077364318;0,010754978;0,17404813;0,61652671;0,282403608;-0,824246575;0,494457512;0,755230906;-0,557772662;0,296949516;0,469396737;-0,761934621;0,575266199;-1,214820515;0,446873354;-0,077222556;-0,975456712;-0,160661962;0,260971191;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,12847443;0,112160794;1,085665039;-1,578107892;-0,302570067;-1,333901441;0,348558235;-0,779925075;0,038970577
GNAI3; guanine nucleotide-binding protein G(k) subunit alpha GN=GNAI3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,628162042;-1,034851376;-1,693661166;-1,819278619;NaN;-0,488242921;0,007585651;NaN;1,844259758;-1,52618763;0,021363961;-0,888914023;-0,621505286;-0,043064501;0,212492008;1,68530964;-1,595957793;0,191855149
PREP; prolyl endopeptidase GN=PREP;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,355427305;-0,766951707;-0,770460387;-0,443143687;0,83584739;0,49771315;0,825571632;-2,654995478;0,177040248;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PFKP; ATP-dependent 6-phosphofructokinase, platelet type isoform 2 GN=PFKP;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,67937395;1,507340219;NaN;NaN;0,714439937;-14,44665092;1,79506518;NaN;0,738788009;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-11,05050868;NaN;1,267355249;NaN;2,530711264;NaN;1,470303197;NaN
PFKP; ATP-dependent 6-phosphofructokinase, platelet type isoform 2 GN=PFKP;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2,219367856;-1,047890741;-1,45441294;-0,67123235;NaN;NaN;2,274430883;0,593551868;-0,511570286;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PFKP; ATP-dependent 6-phosphofructokinase, platelet type isoform 2 GN=PFKP;-1,379455499;3,596753791;-0,001279869;0,069563253;1,964176387;-2,443336004;NaN;2,937279776;-0,118358333;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-2,116505487;1,417651393;-0,133720002;-0,515534338;-0,508384826;-0,899321013;0,16266051;-0,375519481;0,626526972
ISOC1; isochorismatase domain-containing protein 1 GN=ISOC1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,207417432;-1,312956594;-0,055856266;-1,045145495;-0,170981049;-0,722668671;-0,341592926;-2,372550829;-1,366959673;0,631762838;0,315117817;1,838016851;1,550960173;1,279302721;-0,050677302;0,075113744;0,885811899;1,689378725;-0,308506208;0,293978398;0,048660656;1,522763357;0,479058816;1,118539278;-0,025285502;-1,106164846;0,023895003;-1,595962536;0,20143163;1,300088302;-0,591432449;-0,106822334;0,239910331;0,456183234;-0,421737263;-0,643014524
CCT4; T-complex protein 1 subunit delta isoform a GN=CCT4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,487979402;0,247747924;-0,377120084;-0,924302152;-0,486074321;-1,227973036;0,242740817;-0,266798567;-0,805913275;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CCT4; T-complex protein 1 subunit delta isoform a GN=CCT4;-3,555974878;-0,207331672;1,186438205;-3,145350235;-0,712786022;0,119187122;-1,329121089;0,47573618;-1,839106413;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,347766993;0,643207817;1,637039145;-1,072597832;0,358497991;0,163139025;0,333882099;-0,011554446;-0,166374387
WIPF2; WAS/WASL-interacting protein family member 2 GN=WIPF2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-12,78624407;-0,01159281;2,666444778;0,328991122;NaN;NaN;0,260867638;-0,026657263;NaN;NaN;0,303579904;0,663433534;NaN;0,710688832;NaN;NaN;1,452361411;2,525528009;1,495970718;-0,317645949;0,734228266;-0,037081959;0,411428841;0,412153679;0,82537684;-0,210710479;0,016613073;-1,04912307;-2,499444797;1,228690173;-1,803675538;0,072658557;-1,728115037;-0,467955045;-2,228817243
CGNL1; cingulin-like protein 1 GN=CGNL1;NaN;-0,098098106;-0,701368;0,047739488;0;NaN;NaN;NaN;-0,799677458;NaN;NaN;0,495329151;0,922854647;-0,376158308;-0,044374392;0,786284808;-0,364138951;-0,045255354;0,346096163;0,949619006;-0,127574434;-0,169544125;0,841719873;1,25004012;0,544191408;2,779017721;0,573632328;1,413498026;2,617356058;0,260875184;NaN;-0,129285747;-0,758670573;0,295840371;0,844362506;0,611494843;-0,696641523;-0,267812507;0,055962115;0,6687626;1,613520598;1,521716957;0,660426129;2,591084416;0,963772352
HDLBP; vigilin isoform a GN=HDLBP;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,057615953;0,17318006;0,365700459;0,792999416;-0,06721324;1,135984437;0,320476272;0,246882981;0,645353751;-0,530436624;0,469744157;1,327719113;0,029485935;-0,295438101;0,628639867;0,839536604;-0,254743291;1,103139093;-1,415844081;-1,105975182;0,062177505;-0,18572934;-0,808787582;-0,674490759;-0,614437693;0,811387403;-0,235691618;0,701071676;0,177015674;-0,268029079;0,821990862;1,971459309;0,948673995;0,011007102;0,261419331;0,56507337
PPIA; peptidyl-prolyl cis-trans isomerase A isoform 1 GN=PPIA;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,691391439;2,320786416;0,194969985;2,836643381;-0,635577831;-0,408244407;-1,834664552;3,252508471;0,935483967;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-4,419967273;-2,938598581;-2,695259668;0,216141161;-2,35219883;-1,165890424;-2,811747796;NaN;2,88586465;-1,6790279;-1,389420445;NaN;0,123155425;-1,451329619;-2,999564597;0,09050284;-1,063008991;-2,963262737
CDK5; cyclin-dependent-like kinase 5 isoform 1 GN=CDK5;-0,757786305;-1,144831407;0,253413986;0,156858316;-0,374305312;-0,300676604;-2,403112038;-2,463281975;1,514379703;-2,558916537;0,20963902;-0,79674221;1,925135308;-0,832500833;0,245960916;1,41854226;0,523348891;-0,057654081;0,217912399;-1,103178958;-0,47367915;-1,344558629;-0,461738165;0,17857716;0,132343263;-1,962681266;0,533288956;0,314371345;-1,258891365;0,409560521;-0,486589147;-3,516772771;-1,157472442;-0,50444576;0,001998491;-0,337788448;0,03654876;-2,263053838;-1,691234035;2,272647209;1,152674507;0,41264577;-1,483512767;3,197692808;-1,711707661
UNK; RING finger protein unkempt homolog GN=UNK;-0,591195214;0,472461688;-0,751282876;0,279616998;-0,137121748;-0,319638191;1,356620146;-1,371580436;-1,44306122;NaN;1,063820368;-1,088670241;-0,787956495;-1,139087541;0,546438942;0,455871287;-0,72020983;-0,930524476;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,892093209;1,046705344;1,980218362;0,928646698;1,197647039;1,290055649;0,960849067;0,876338365;0,410559593;1,126366342;NaN;0,344608816;0,277815727;-0,066554229;1,246162806;0,084387783;0,059216533;-0,511114109
UNK; RING finger protein unkempt homolog GN=UNK;0,039954774;0,101279666;-0,542664292;0,620613338;-0,380481967;0,631149988;0,004583176;-0,55454266;-0,654005663;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,673317732;-0,872452019;1,171910799;-1,365273566;0,99119073;-0,561900258;-0,212398215;-0,682484724;-0,425765504;1,392175508;-0,34792736;0,32340212;0,529854737;0,437915642;1,259871967;1,559339471;0,781369381;-0,481136742
UNK; RING finger protein unkempt homolog GN=UNK;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,116129713;0,174253325;-0,091914572;-0,75486486;-0,223493966;1,106964554;0,493067284;-0,835369296;-0,610408707;1,151839721;-0,91865031;-0,608514371;-0,428179909;-2,170562718;0,256361325;0,457406245;-0,73804021;-1,453902304
LRRC47; leucine-rich repeat-containing protein 47 GN=LRRC47;0,161850694;1,724935881;-0,989338438;-0,069563253;-0,7794939;0,547177243;-0,614145607;1,429526378;-0,643383762;0,765139859;-6,631624398;0,497436935;-0,389565691;-0,770004311;-1,418712706;0,915469042;-0,264094867;-0,822655549;1,503412435;-0,673424371;0,546916325;1,005470378;0,676348861;1,456369135;-0,36330525;1,000156899;1,076663754;-0,91848046;-1,32645898;-1,266528741;-1,306622196;0,315697755;0,335667008;-0,888785387;-1,922548476;-1,64875519;0,182743802;0,075536861;-0,192627492;-0,579976131;-0,352905198;-1,196809823;0,474528404;-0,678823677;-1,407437385
VAC14; protein VAC14 homolog GN=VAC14;NaN;1,982642256;0,159983577;-0,263249174;0,171711018;0,056884763;1,006771032;2,469076569;0,136567308;-0,452477286;-1,21486463;0,040047889;-1,971782332;-0,455163345;-1,419980546;-0,773863247;-1,630288271;-1,639731672;0,621996456;-0,315117817;-0,490216577;0,737148371;-0,89560481;0,271485547;-0,933556528;-0,027500696;0,775349191;0,676836814;-0,851114878;-0,792087345;-1,294674695;0,907004662;0,11785174;0,255383568;-1,769663904;-0,321496401;-0,214862409;0,334193385;-1,43321923;-0,794782105;-0,216441065;-0,525060896;-0,059927556;-0,466510739;0,190356281
CLOCK; circadian locomoter output cycles protein kaput GN=CLOCK;0,820088664;0,483066888;0,140785548;0,692904562;-1,037678092;-0,307448599;-0,539287063;-0,06895567;1,327737716;NaN;0,212243231;-0,381508836;-0,534549686;-0,166264331;-0,327102662;0,012421561;0,956873254;0,703627768;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,240470619;0,553580289;0,047308971;0,966661475;-0,038084174;0,727103143;0,946942041;1,251055453;0,434454595;0,507252492;-1,052938063;-1,48741412;-1,3375252;0,230982325;0,77456764;-1,06891192;0,007221528;0,103421916
TOP2B; DNA topoisomerase 2-beta isoform 1 GN=TOP2B;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,494366136;-0,238179549;0,262231921;2,715650733;0,188908126;-0,813612242;0,48139492;-0,322986843;0,0543255;-15,70417102;1,869910459;2,019786537;0,872378544;NaN;0,985676269;1,246215759;2,856815067;-0,148974481;-1,269559936;-1,135415307;-0,450746643;0,037081959;0,231494488;-0,010114201;-0,812386648;-1,54665836;1,844051091;-0,447117178;1,364886541;1,039660916;-0,92337002;0,301601559;0,5711463;0,888248002;-0,604043947
FIP1L1; pre-mRNA 3'-end-processing factor FIP1 isoform 1 GN=FIP1L1;0,151015501;-1,080139683;1,759819344;-1,234406749;1,021618788;-2,169747383;1,304677483;-1,900047423;1,745026712;NaN;-0,614159861;-0,530107581;-0,637929578;-1,958617398;-0,33597754;-0,611140799;-0,410395893;-0,269672317;-0,036013534;NaN;NaN;-0,704713843;-0,492396835;-0,086875375;-0,375568718;-0,496459937;-1,311159607;0,925518625;-1,002845663;-1,001598503;NaN;NaN;NaN;2,062032669;1,449905321;-0,704902581;1,590424845;-1,008684145;-1,915082497;0,685947078;1,046411452;1,461396646;-1,457829529;-0,2282003;-1,224575446
CCDC88A; girdin isoform 1 GN=CCDC88A;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,452207931;1,640589123;-0,537970586;-0,022808866;0,737630311;-1,101703315;0,834421558;-1,238065261;0,670146214;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CCDC88A; girdin isoform 1 GN=CCDC88A;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,216691601;-1,323921388;NaN;NaN;NaN;0,990620597;0,493093623;-2,084263291;0,283664338;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NAMPT; nicotinamide phosphoribosyltransferase precursor GN=NAMPT;NaN;1,806595926;0,140785548;-2,523372912;-0,004941324;0,06094796;-1,538419467;2,708972767;-2,183559512;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2,398257189;NaN;-0,368548366;1,147002865;NaN;-0,557450324;NaN;-0,389351962;-0,465209514;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
ZNF207; BUB3-interacting and GLEBS motif-containing protein ZNF207 isoform c GN=ZNF207;-0,424604123;-0,750317944;-2,073387154;-1,158023569;-0,552192984;-0,912865004;-1,3718974;-1,842101481;0,209403205;NaN;0,172311989;-1,380598273;0,994716279;-0,180414486;0,199050844;-1,737776377;-0,621241489;-0,055174336;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,213490988;-0,463490135;-0,375768399;-0,62778689;-0,222491751;1,276376429;1,455180626;-0,144890608;0,031497958;1,013397447;-0,667623772;0,832362832;-0,16468458;-0,347312406;0,559333801;-0,653088061;0,50983991;-0,674490759
PPP2R5D; serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform 1 GN=PPP2R5D;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,91438073;-1,103604389;-0,839396316;1,142615586;-0,999208451;-1,351086014;-0,385603902;-1,014234253;-0,272620259;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
